u,v,label,score,model,model_key,group,case
A000248,A000305,1,0.4583333333333333,Resource Allocation Index,resource_allocation,Heuristics,case2
A000093,A000493,1,6.0,Common Neighbors,common_neighbors,Heuristics,case2
A000093,A000493,1,0.10344827586206896,Jaccard Coefficient,jaccard,Heuristics,case2
A000093,A000493,1,2.1920156611914186,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000093,A000493,1,903.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000093,A000493,1,0.41517809022659535,Resource Allocation Index,resource_allocation,Heuristics,case2
A000181,A000569,1,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000181,A000569,1,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000181,A000569,1,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000181,A000569,1,140.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000181,A000569,1,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000278,A000398,1,9.0,Common Neighbors,common_neighbors,Heuristics,case2
A000278,A000398,1,0.3103448275862069,Jaccard Coefficient,jaccard,Heuristics,case2
A000278,A000398,1,3.6123411490499246,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000278,A000398,1,280.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000278,A000398,1,0.7508047508047508,Resource Allocation Index,resource_allocation,Heuristics,case2
A000237,A000477,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000237,A000477,1,0.15384615384615385,Jaccard Coefficient,jaccard,Heuristics,case2
A000237,A000477,1,1.897814654202382,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000237,A000477,1,200.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000237,A000477,1,0.4861111111111111,Resource Allocation Index,resource_allocation,Heuristics,case2
A000114,A000533,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000114,A000533,1,0.1875,Jaccard Coefficient,jaccard,Heuristics,case2
A000114,A000533,1,2.2229080576355194,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000114,A000533,1,48.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000114,A000533,1,0.75,Resource Allocation Index,resource_allocation,Heuristics,case2
A000072,A000219,1,2.0,Common Neighbors,common_neighbors,Heuristics,case2
A000072,A000219,1,0.5,Jaccard Coefficient,jaccard,Heuristics,case2
A000072,A000219,1,1.344533708530089,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000072,A000219,1,9.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000072,A000219,1,0.43333333333333335,Resource Allocation Index,resource_allocation,Heuristics,case2
A000251,A000454,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000251,A000454,1,0.3333333333333333,Jaccard Coefficient,jaccard,Heuristics,case2
A000251,A000454,1,1.2508868622519953,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000251,A000454,1,27.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000251,A000454,1,0.2747326203208556,Resource Allocation Index,resource_allocation,Heuristics,case2
A000199,A000354,1,9.0,Common Neighbors,common_neighbors,Heuristics,case2
A000199,A000354,1,0.3,Jaccard Coefficient,jaccard,Heuristics,case2
A000199,A000354,1,3.1988101411768506,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000199,A000354,1,368.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000199,A000354,1,0.5499310032568427,Resource Allocation Index,resource_allocation,Heuristics,case2
A000321,A000560,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000321,A000560,1,0.16666666666666666,Jaccard Coefficient,jaccard,Heuristics,case2
A000321,A000560,1,2.0019255483718372,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000321,A000560,1,304.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000321,A000560,1,0.42055994687573633,Resource Allocation Index,resource_allocation,Heuristics,case2
A000055,A000166,1,6.0,Common Neighbors,common_neighbors,Heuristics,case2
A000055,A000166,1,0.3157894736842105,Jaccard Coefficient,jaccard,Heuristics,case2
A000055,A000166,1,2.3569776112706333,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000055,A000166,1,144.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000055,A000166,1,0.48009768009768006,Resource Allocation Index,resource_allocation,Heuristics,case2
A000054,A000458,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000054,A000458,1,0.4166666666666667,Jaccard Coefficient,jaccard,Heuristics,case2
A000054,A000458,1,2.183130026716734,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000054,A000458,1,66.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000054,A000458,1,0.5138888888888888,Resource Allocation Index,resource_allocation,Heuristics,case2
A000414,A000516,1,2.0,Common Neighbors,common_neighbors,Heuristics,case2
A000414,A000516,1,0.08695652173913043,Jaccard Coefficient,jaccard,Heuristics,case2
A000414,A000516,1,0.610769095780219,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000414,A000516,1,84.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000414,A000516,1,0.0757142857142857,Resource Allocation Index,resource_allocation,Heuristics,case2
A000241,A000255,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000241,A000255,1,0.09523809523809523,Jaccard Coefficient,jaccard,Heuristics,case2
A000241,A000255,1,1.6718654617888802,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000241,A000255,1,205.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000241,A000255,1,0.36858974358974356,Resource Allocation Index,resource_allocation,Heuristics,case2
A000407,A000553,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000407,A000553,1,0.3076923076923077,Jaccard Coefficient,jaccard,Heuristics,case2
A000407,A000553,1,1.5127641716222127,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000407,A000553,1,60.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000407,A000553,1,0.2930020703933747,Resource Allocation Index,resource_allocation,Heuristics,case2
A000030,A000171,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000030,A000171,1,0.5714285714285714,Jaccard Coefficient,jaccard,Heuristics,case2
A000030,A000171,1,1.7081587599867725,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000030,A000171,1,30.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000030,A000171,1,0.40368826575723127,Resource Allocation Index,resource_allocation,Heuristics,case2
A000206,A000320,1,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000206,A000320,1,0.0625,Jaccard Coefficient,jaccard,Heuristics,case2
A000206,A000320,1,0.45511961331341866,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000206,A000320,1,42.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000206,A000320,1,0.1111111111111111,Resource Allocation Index,resource_allocation,Heuristics,case2
A000381,A000426,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000381,A000426,1,0.08196721311475409,Jaccard Coefficient,jaccard,Heuristics,case2
A000381,A000426,1,2.8854011546190907,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000381,A000426,1,920.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000381,A000426,1,0.8768115942028986,Resource Allocation Index,resource_allocation,Heuristics,case2
A000037,A000454,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000037,A000454,1,0.5,Jaccard Coefficient,jaccard,Heuristics,case2
A000037,A000454,1,1.9236273077962742,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000037,A000454,1,54.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000037,A000454,1,0.38288367978770455,Resource Allocation Index,resource_allocation,Heuristics,case2
A000484,A000513,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000484,A000513,1,0.26666666666666666,Jaccard Coefficient,jaccard,Heuristics,case2
A000484,A000513,1,1.5876965408539014,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000484,A000513,1,70.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000484,A000513,1,0.33437761069340016,Resource Allocation Index,resource_allocation,Heuristics,case2
A000449,A000520,1,10.0,Common Neighbors,common_neighbors,Heuristics,case2
A000449,A000520,1,0.4166666666666667,Jaccard Coefficient,jaccard,Heuristics,case2
A000449,A000520,1,3.485274858700156,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000449,A000520,1,253.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000449,A000520,1,0.5762796414112203,Resource Allocation Index,resource_allocation,Heuristics,case2
A000106,A000124,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000106,A000124,1,0.15789473684210525,Jaccard Coefficient,jaccard,Heuristics,case2
A000106,A000124,1,1.0811192271887662,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000106,A000124,1,85.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000106,A000124,1,0.19044612794612795,Resource Allocation Index,resource_allocation,Heuristics,case2
A000026,A000303,1,8.0,Common Neighbors,common_neighbors,Heuristics,case2
A000026,A000303,1,0.5714285714285714,Jaccard Coefficient,jaccard,Heuristics,case2
A000026,A000303,1,2.825794128109939,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000026,A000303,1,120.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000026,A000303,1,0.4748539070800734,Resource Allocation Index,resource_allocation,Heuristics,case2
A000105,A000503,1,6.0,Common Neighbors,common_neighbors,Heuristics,case2
A000105,A000503,1,0.3157894736842105,Jaccard Coefficient,jaccard,Heuristics,case2
A000105,A000503,1,2.3136415983844185,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000105,A000503,1,114.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000105,A000503,1,0.46316548948127895,Resource Allocation Index,resource_allocation,Heuristics,case2
A000136,A000209,1,15.0,Common Neighbors,common_neighbors,Heuristics,case2
A000136,A000209,1,0.8333333333333334,Jaccard Coefficient,jaccard,Heuristics,case2
A000136,A000209,1,4.813737229800656,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000136,A000209,1,272.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000136,A000209,1,0.6829873061975762,Resource Allocation Index,resource_allocation,Heuristics,case2
A000158,A000545,1,2.0,Common Neighbors,common_neighbors,Heuristics,case2
A000158,A000545,1,0.05714285714285714,Jaccard Coefficient,jaccard,Heuristics,case2
A000158,A000545,1,1.0498062591975328,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000158,A000545,1,300.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000158,A000545,1,0.2976190476190476,Resource Allocation Index,resource_allocation,Heuristics,case2
A000048,A000137,1,12.0,Common Neighbors,common_neighbors,Heuristics,case2
A000048,A000137,1,0.46153846153846156,Jaccard Coefficient,jaccard,Heuristics,case2
A000048,A000137,1,3.8738545266904634,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000048,A000137,1,312.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000048,A000137,1,0.5541688278586374,Resource Allocation Index,resource_allocation,Heuristics,case2
A000010,A000137,1,9.0,Common Neighbors,common_neighbors,Heuristics,case2
A000010,A000137,1,0.2903225806451613,Jaccard Coefficient,jaccard,Heuristics,case2
A000010,A000137,1,2.939377618903313,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000010,A000137,1,336.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000010,A000137,1,0.42678252101206066,Resource Allocation Index,resource_allocation,Heuristics,case2
A000208,A000329,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000208,A000329,1,0.17647058823529413,Jaccard Coefficient,jaccard,Heuristics,case2
A000208,A000329,1,1.113120096124116,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000208,A000329,1,51.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000208,A000329,1,0.2095959595959596,Resource Allocation Index,resource_allocation,Heuristics,case2
A000141,A000210,1,2.0,Common Neighbors,common_neighbors,Heuristics,case2
A000141,A000210,1,0.06666666666666667,Jaccard Coefficient,jaccard,Heuristics,case2
A000141,A000210,1,0.9924051084544989,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000141,A000210,1,112.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000141,A000210,1,0.26666666666666666,Resource Allocation Index,resource_allocation,Heuristics,case2
A000274,A000473,1,6.0,Common Neighbors,common_neighbors,Heuristics,case2
A000274,A000473,1,0.1016949152542373,Jaccard Coefficient,jaccard,Heuristics,case2
A000274,A000473,1,2.653388706624609,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000274,A000473,1,406.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000274,A000473,1,0.626984126984127,Resource Allocation Index,resource_allocation,Heuristics,case2
A000001,A000262,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000001,A000262,1,0.2857142857142857,Jaccard Coefficient,jaccard,Heuristics,case2
A000001,A000262,1,2.2614668417775814,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000001,A000262,1,56.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000001,A000262,1,0.6791666666666667,Resource Allocation Index,resource_allocation,Heuristics,case2
A000240,A000270,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000240,A000270,1,0.2857142857142857,Jaccard Coefficient,jaccard,Heuristics,case2
A000240,A000270,1,1.6136953960538554,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000240,A000270,1,56.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000240,A000270,1,0.34610983981693366,Resource Allocation Index,resource_allocation,Heuristics,case2
A000248,A000370,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000248,A000370,1,0.3125,Jaccard Coefficient,jaccard,Heuristics,case2
A000248,A000370,1,2.359022987640559,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000248,A000370,1,80.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000248,A000370,1,0.6011904761904762,Resource Allocation Index,resource_allocation,Heuristics,case2
A000068,A000429,1,2.0,Common Neighbors,common_neighbors,Heuristics,case2
A000068,A000429,1,1.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000068,A000429,1,1.3001104718781173,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000068,A000429,1,4.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000068,A000429,1,0.41025641025641024,Resource Allocation Index,resource_allocation,Heuristics,case2
A000411,A000525,1,7.0,Common Neighbors,common_neighbors,Heuristics,case2
A000411,A000525,1,0.7777777777777778,Jaccard Coefficient,jaccard,Heuristics,case2
A000411,A000525,1,2.831986337513062,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000411,A000525,1,64.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000411,A000525,1,0.6092438213127868,Resource Allocation Index,resource_allocation,Heuristics,case2
A000165,A000267,1,7.0,Common Neighbors,common_neighbors,Heuristics,case2
A000165,A000267,1,0.875,Jaccard Coefficient,jaccard,Heuristics,case2
A000165,A000267,1,2.7664284295246264,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000165,A000267,1,56.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000165,A000267,1,0.583247066942719,Resource Allocation Index,resource_allocation,Heuristics,case2
A000438,A000531,1,3.0,Common Neighbors,common_neighbors,Heuristics,case2
A000438,A000531,1,0.23076923076923078,Jaccard Coefficient,jaccard,Heuristics,case2
A000438,A000531,1,1.11577939956072,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000438,A000531,1,48.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000438,A000531,1,0.21111111111111114,Resource Allocation Index,resource_allocation,Heuristics,case2
A000506,A000530,1,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000506,A000530,1,0.03125,Jaccard Coefficient,jaccard,Heuristics,case2
A000506,A000530,1,0.4170323914242463,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000506,A000530,1,62.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000506,A000530,1,0.09090909090909091,Resource Allocation Index,resource_allocation,Heuristics,case2
A000281,A000348,1,5.0,Common Neighbors,common_neighbors,Heuristics,case2
A000281,A000348,1,0.1282051282051282,Jaccard Coefficient,jaccard,Heuristics,case2
A000281,A000348,1,1.6438024579389205,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000281,A000348,1,483.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000281,A000348,1,0.25051158133054685,Resource Allocation Index,resource_allocation,Heuristics,case2
A000428,A000476,1,4.0,Common Neighbors,common_neighbors,Heuristics,case2
A000428,A000476,1,0.11764705882352941,Jaccard Coefficient,jaccard,Heuristics,case2
A000428,A000476,1,1.9208453909705347,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000428,A000476,1,280.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000428,A000476,1,0.5010442773600667,Resource Allocation Index,resource_allocation,Heuristics,case2
